Model:	LI-7810
SN:	TG10-01100
Software Version:	2.0.25
Timestamp:	2021-05-06 11:53:37
Timezone:	Europe/Helsinki
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1620291368	5179882	618	256	2021-05-06	11:56:08	nan	nan	nan	69.7637	23.5599	69.6588	43.5184	0	0	23.3429	-16000	0	15.4322	 12
DATA	1620291369	5179882	622	256	2021-05-06	11:56:09	nan	nan	nan	69.887	23.5799	69.7854	43.5184	0	0	23.3647	-16000	0	15.4322	218
DATA	1620291370	5179882	626	256	2021-05-06	11:56:10	nan	nan	nan	70.0116	23.5998	69.9103	43.5184	0	0	23.3863	-16000	0	15.431	170
DATA	1620291371	5179882	630	256	2021-05-06	11:56:11	nan	nan	nan	70.1385	23.6202	70.0348	43.5184	0	0	23.4082	-16000	0	15.431	143
DATA	1620291372	5179882	634	256	2021-05-06	11:56:12	nan	nan	nan	70.2655	23.641	70.1638	43.5184	0	0	23.4297	-16000	0	15.431	114
DATA	1620291373	4888057	638	256	2021-05-06	11:56:13	nan	nan	nan	70.3929	23.6611	70.292	43.5184	0	0	23.452	-16000	0	15.4306	117
DATA	1620291374	4888057	642	256	2021-05-06	11:56:14	nan	nan	nan	70.5211	23.6812	70.4202	43.5184	0	0	23.4739	-16000	0	15.4295	213
DATA	1620291375	4888057	646	256	2021-05-06	11:56:15	nan	nan	nan	70.6423	23.699	70.5403	43.5184	0	0	23.4937	-16000	0	15.4283	185
DATA	1620291376	4888057	650	256	2021-05-06	11:56:16	nan	nan	nan	70.7729	23.7191	70.6725	43.5184	0	0	23.5153	-16000	0	15.4283	233
DATA	1620291377	4888057	654	256	2021-05-06	11:56:17	nan	nan	nan	70.904	23.739	70.8036	43.5184	0	0	23.5366	-16000	0	15.4275	136
DATA	1620291378	4888057	658	256	2021-05-06	11:56:18	nan	nan	nan	71.0379	23.759	70.9371	43.5184	0	0	23.5585	-16000	0	15.4267	206
DATA	1620291379	4888057	662	256	2021-05-06	11:56:19	nan	nan	nan	71.1714	23.7789	71.0726	43.5184	0	0	23.58	-16000	0	15.4267	145
DATA	1620291380	4592895	666	256	2021-05-06	11:56:20	nan	nan	nan	71.3074	23.7993	71.2069	43.5184	0	0	23.6016	-16000	0	15.4255	228
DATA	1620291381	4592895	670	256	2021-05-06	11:56:21	nan	nan	nan	71.4458	23.8196	71.3445	43.5186	0	0	23.6234	-16000	0	15.4251	227
DATA	1620291382	4592895	674	256	2021-05-06	11:56:22	nan	nan	nan	71.5829	23.8397	71.4845	43.5184	0	0	23.6455	-16000	0	15.4247	252
DATA	1620291383	4592895	678	256	2021-05-06	11:56:23	nan	nan	nan	71.7148	23.8587	71.6168	43.5184	0	0	23.6661	-16000	0	15.4244	251
DATA	1620291384	4592895	682	256	2021-05-06	11:56:24	nan	nan	nan	71.8507	23.8776	71.7507	43.5184	0	0	23.6867	-16000	0	15.4244	254
DATA	1620291385	4592895	686	256	2021-05-06	11:56:25	nan	nan	nan	71.992	23.8972	71.8944	43.5184	0	0	23.7082	-16000	0	15.4244	206
DATA	1620291386	4592895	690	256	2021-05-06	11:56:26	nan	nan	nan	72.1341	23.9171	72.0361	43.5184	0	0	23.7296	-16000	0	15.4232	223
DATA	1620291387	4592895	694	256	2021-05-06	11:56:27	nan	nan	nan	72.2802	23.937	72.1818	43.5184	0	0	23.7512	-16000	0	15.4228	189
DATA	1620291388	4283905	698	256	2021-05-06	11:56:28	nan	nan	nan	72.4243	23.9571	72.328	43.5184	0	0	23.7727	-16000	0	15.4232	186
DATA	1620291389	4283905	702	256	2021-05-06	11:56:29	nan	nan	nan	72.5709	23.9769	72.4742	43.5184	0	0	23.7943	-16000	0	15.4224	244
DATA	1620291390	4283905	706	256	2021-05-06	11:56:30	nan	nan	nan	72.7203	23.997	72.6236	43.5184	0	0	23.8163	-16000	0	15.4216	165
DATA	1620291391	4283905	710	256	2021-05-06	11:56:31	nan	nan	nan	72.8706	24.0169	72.7738	43.5184	0	0	23.8376	-16000	0	15.4216	225
DATA	1620291392	4283905	714	256	2021-05-06	11:56:32	nan	nan	nan	73.0086	24.0352	72.9126	43.5186	0	0	23.8575	-16000	0	15.4204	212
DATA	1620291393	4283905	718	256	2021-05-06	11:56:33	nan	nan	nan	73.1625	24.0551	73.0669	43.5184	0	0	23.8788	-16000	0	15.4193	234
DATA	1620291394	4283905	722	256	2021-05-06	11:56:34	nan	nan	nan	73.316	24.0744	73.2217	43.5186	0	0	23.9001	-16000	0	15.4189	160
DATA	1620291395	3995895	726	256	2021-05-06	11:56:35	nan	nan	nan	73.4723	24.0943	73.3768	43.5186	0	0	23.9214	-16000	0	15.4189	  0
DATA	1620291396	3995895	730	256	2021-05-06	11:56:36	nan	nan	nan	73.6303	24.1142	73.536	43.5186	0	0	23.9428	-16000	0	15.4177	187
DATA	1620291397	3995895	734	256	2021-05-06	11:56:37	nan	nan	nan	73.7887	24.1337	73.694	43.5191	0	0	23.9641	-16000	0	15.4173	211
DATA	1620291398	3995895	738	256	2021-05-06	11:56:38	nan	nan	nan	73.9504	24.1539	73.8557	43.5184	0	0	23.9864	-16000	0	15.4169	 21
DATA	1620291399	3995895	742	256	2021-05-06	11:56:39	nan	nan	nan	74.1121	24.1739	74.019	43.5186	0	0	24.0076	-16000	0	15.4165	187
DATA	1620291400	3995895	746	256	2021-05-06	11:56:40	nan	nan	nan	74.2627	24.1922	74.1696	43.519	0	0	24.0272	-16000	0	15.4161	173
DATA	1620291401	3995895	750	256	2021-05-06	11:56:41	nan	nan	nan	74.4309	24.2119	74.3374	43.5191	0	0	24.0484	-16000	0	15.4165	221
DATA	1620291402	3995895	754	256	2021-05-06	11:56:42	nan	nan	nan	74.5983	24.2314	74.5064	43.5191	0	0	24.0697	-16000	0	15.4153	234
DATA	1620291403	3695011	758	256	2021-05-06	11:56:43	nan	nan	nan	74.7694	24.2514	74.6767	43.519	0	0	24.0909	-16000	0	15.4149	183
DATA	1620291404	3695011	762	256	2021-05-06	11:56:44	nan	nan	nan	74.9416	24.271	74.8502	43.5191	0	0	24.1123	-16000	0	15.4149	151
DATA	1620291405	3695011	766	256	2021-05-06	11:56:45	nan	nan	nan	75.1152	24.2903	75.0249	43.5191	0	0	24.1335	-16000	0	15.4145	201
DATA	1620291406	3695011	770	256	2021-05-06	11:56:46	nan	nan	nan	75.2923	24.3101	75.2017	43.5191	0	0	24.1552	-16000	0	15.4138	194
DATA	1620291407	3695011	774	256	2021-05-06	11:56:47	nan	nan	nan	75.4716	24.3306	75.3822	43.5191	0	0	24.1766	-16000	0	15.4138	221
DATA	1620291408	3695011	778	256	2021-05-06	11:56:48	nan	nan	nan	75.6532	24.3503	75.5634	43.5191	0	0	24.198	-16000	0	15.4134	173
DATA	1620291409	3695011	782	256	2021-05-06	11:56:49	nan	nan	nan	75.821	24.3682	75.732	43.5191	0	0	24.2175	-16000	0	15.4114	114
DATA	1620291410	3411054	786	256	2021-05-06	11:56:50	nan	nan	nan	76.0076	24.3882	75.9178	43.5191	0	0	24.2387	-16000	0	15.411	162
DATA	1620291411	3411054	790	256	2021-05-06	11:56:51	nan	nan	nan	76.1958	24.4075	76.1076	43.5191	0	0	24.2597	-16000	0	15.411	157
DATA	1620291412	3411054	794	256	2021-05-06	11:56:52	nan	nan	nan	76.3865	24.4271	76.2979	43.5191	0	0	24.2809	-16000	0	15.4094	228
DATA	1620291413	3411054	798	256	2021-05-06	11:56:53	nan	nan	nan	76.58	24.4469	76.4934	43.5191	0	0	24.3021	-16000	0	15.4094	118
DATA	1620291414	3411054	802	256	2021-05-06	11:56:54	nan	nan	nan	76.7759	24.4661	76.6886	43.5191	0	0	24.3235	-16000	0	15.4091	223
DATA	1620291415	3411054	806	256	2021-05-06	11:56:55	nan	nan	nan	76.9748	24.4861	76.8882	43.5191	0	0	24.3452	-16000	0	15.4083	231
DATA	1620291416	3411054	810	256	2021-05-06	11:56:56	nan	nan	nan	77.1773	24.5064	77.0903	43.5191	0	0	24.3663	-16000	0	15.4075	207
DATA	1620291417	3411054	814	256	2021-05-06	11:56:57	nan	nan	nan	77.3651	24.5243	77.2801	43.5191	0	0	24.3856	-16000	0	15.4079	216
DATA	1620291418	3103017	818	256	2021-05-06	11:56:58	nan	nan	nan	77.572	24.5439	77.4883	43.5191	0	0	24.4066	-16000	0	15.4075	179
DATA	1620291419	3103017	822	256	2021-05-06	11:56:59	nan	nan	nan	77.786	24.5636	77.7019	43.5191	0	0	24.4278	-16000	0	15.4071	177
DATA	1620291420	3103017	826	256	2021-05-06	11:57:00	nan	nan	nan	78.0019	24.5832	77.9186	43.5191	0	0	24.4491	-16000	0	15.4071	200
DATA	1620291421	3103017	830	256	2021-05-06	11:57:01	nan	nan	nan	78.2216	24.6026	78.1399	43.5191	0	0	24.4702	-16000	0	15.4059	194
DATA	1620291422	3103017	834	256	2021-05-06	11:57:02	nan	nan	nan	78.4449	24.6226	78.362	43.5191	0	0	24.491	-16000	0	15.4059	106
DATA	1620291423	3103017	838	256	2021-05-06	11:57:03	nan	nan	nan	78.6719	24.6416	78.591	43.5191	0	0	24.5132	-16000	0	15.4059	164
DATA	1620291424	3103017	842	256	2021-05-06	11:57:04	nan	nan	nan	78.9029	24.6614	78.8229	43.5191	0	0	24.534	-16000	0	15.4047	162
DATA	1620291425	2811908	846	256	2021-05-06	11:57:05	nan	nan	nan	79.1381	24.6818	79.0585	43.5191	0	0	24.555	-16000	0	15.4047	183
DATA	1620291426	2811908	850	256	2021-05-06	11:57:06	nan	nan	nan	79.3569	24.6995	79.2781	43.5191	0	0	24.5742	-16000	0	15.4032	241
DATA	1620291427	2811908	854	256	2021-05-06	11:57:07	nan	nan	nan	79.5994	24.7191	79.5227	43.5191	0	0	24.5952	-16000	0	15.402	190
DATA	1620291428	2811908	858	256	2021-05-06	11:57:08	nan	nan	nan	79.8497	24.739	79.7713	43.5191	0	0	24.6163	-16000	0	15.4016	200
DATA	1620291429	2811908	862	256	2021-05-06	11:57:09	nan	nan	nan	80.1016	24.7584	80.0244	43.5191	0	0	24.6372	-16000	0	15.4016	208
DATA	1620291430	2811908	866	256	2021-05-06	11:57:10	nan	nan	nan	80.3588	24.7779	80.2845	43.5191	0	0	24.6582	-16000	0	15.4012	226
DATA	1620291431	2811908	870	256	2021-05-06	11:57:11	nan	nan	nan	80.6221	24.7976	80.549	43.5191	0	0	24.6796	-16000	0	15.4	 20
DATA	1620291432	2811908	874	256	2021-05-06	11:57:12	nan	nan	nan	80.8916	24.8168	80.8181	43.5191	0	0	24.7007	-16000	0	15.3996	234
DATA	1620291433	2511024	878	256	2021-05-06	11:57:13	nan	nan	nan	81.1671	24.8365	81.0936	43.5191	0	0	24.7216	-16000	0	15.3992	216
DATA	1620291434	2511024	882	256	2021-05-06	11:57:14	nan	nan	nan	81.4235	24.8552	81.3517	43.5191	0	0	24.741	-16000	0	15.3992	156
DATA	1620291435	2511024	886	256	2021-05-06	11:57:15	nan	nan	nan	81.7089	24.8744	81.6391	43.5191	0	0	24.7616	-16000	0	15.3992	234
DATA	1620291436	2511024	890	256	2021-05-06	11:57:16	nan	nan	nan	82.0024	24.8943	81.9338	43.5191	0	0	24.7825	-16000	0	15.3992	221
DATA	1620291437	2511024	894	256	2021-05-06	11:57:17	nan	nan	nan	82.3017	24.9136	82.2331	43.5191	0	0	24.8036	-16000	0	15.3977	212
DATA	1620291438	2511024	898	256	2021-05-06	11:57:18	nan	nan	nan	82.607	24.933	82.538	43.5191	0	0	24.8241	-16000	0	15.3981	 72
DATA	1620291439	2511024	902	256	2021-05-06	11:57:19	nan	nan	nan	82.9173	24.9528	82.8512	43.5191	0	0	24.8454	-16000	0	15.3981	226
DATA	1620291440	2224922	906	256	2021-05-06	11:57:20	nan	nan	nan	83.2362	24.9722	83.1692	43.5191	0	0	24.8668	-16000	0	15.3969	228
DATA	1620291441	2224922	910	256	2021-05-06	11:57:21	nan	nan	nan	83.5583	24.9917	83.495	43.5191	0	0	24.8878	-16000	0	15.3965	190
DATA	1620291442	2224922	914	256	2021-05-06	11:57:22	nan	nan	nan	83.8759	25.0105	83.8118	43.5191	0	0	24.9077	-16000	0	15.3961	221
DATA	1620291443	2224922	918	256	2021-05-06	11:57:23	nan	nan	nan	84.1968	25.03	84.1331	43.5191	0	0	24.9276	-16000	0	15.3945	118
DATA	1620291444	2224922	922	256	2021-05-06	11:57:24	nan	nan	nan	84.5356	25.0493	84.4744	43.5191	0	0	24.9484	-16000	0	15.3938	233
DATA	1620291445	2224922	926	256	2021-05-06	11:57:25	nan	nan	nan	84.8806	25.0688	84.8202	43.5191	0	0	24.9693	-16000	0	15.3938	243
DATA	1620291446	2224922	930	256	2021-05-06	11:57:26	nan	nan	nan	85.2309	25.0882	85.1705	43.5191	0	0	24.99	-16000	0	15.3934	122
DATA	1620291447	2224922	934	256	2021-05-06	11:57:27	nan	nan	nan	85.5849	25.1077	85.5248	43.5191	0	0	25.0107	-16000	0	15.3922	227
DATA	1620291448	1921892	938	256	2021-05-06	11:57:28	nan	nan	nan	85.9409	25.1275	85.8808	43.5191	0	0	25.0324	-16000	0	15.3922	244
DATA	1620291449	1921892	942	256	2021-05-06	11:57:29	nan	nan	nan	86.2973	25.1468	86.2389	43.5191	0	0	25.0532	-16000	0	15.3914	246
DATA	1620291450	1921892	946	256	2021-05-06	11:57:30	nan	nan	nan	86.6516	25.1661	86.5924	43.5191	0	0	25.0738	-16000	0	15.391	180
DATA	1620291451	1921892	950	256	2021-05-06	11:57:31	nan	nan	nan	86.9713	25.1842	86.9121	43.5191	0	0	25.0929	-16000	0	15.391	175
DATA	1620291452	1921892	954	256	2021-05-06	11:57:32	nan	nan	nan	87.3118	25.2045	87.2514	43.5191	0	0	25.1136	-16000	0	15.3914	214
DATA	1620291453	1921892	958	256	2021-05-06	11:57:33	nan	nan	nan	87.6384	25.2236	87.5763	43.5191	0	0	25.1342	-16000	0	15.3898	249
DATA	1620291454	1921892	962	256	2021-05-06	11:57:34	nan	nan	nan	87.9507	25.2433	87.8874	43.5191	0	0	25.1551	-16000	0	15.3902	239
DATA	1620291455	1624107	966	256	2021-05-06	11:57:35	nan	nan	nan	88.2438	25.2631	88.1761	43.5191	0	0	25.1759	-16000	0	15.3898	244
DATA	1620291456	1624107	970	256	2021-05-06	11:57:36	nan	nan	nan	88.5108	25.2822	88.4398	43.5191	0	0	25.1967	-16000	0	15.389	194
DATA	1620291457	1624107	974	256	2021-05-06	11:57:37	nan	nan	nan	88.7464	25.3016	88.6725	43.5191	0	0	25.2179	-16000	0	15.3887	249
DATA	1620291458	1624107	978	256	2021-05-06	11:57:38	nan	nan	nan	88.944	25.3211	88.8631	43.5191	0	0	25.2385	-16000	0	15.3887	197
DATA	1620291459	1624107	982	256	2021-05-06	11:57:39	nan	nan	nan	89.0881	25.3397	89.0007	43.5191	0	0	25.2585	-16000	0	15.3879	251
DATA	1620291460	1624107	986	256	2021-05-06	11:57:40	nan	nan	nan	89.1836	25.3584	89.0922	43.5191	0	0	25.2783	-16000	0	15.3863	237
DATA	1620291461	1624107	990	256	2021-05-06	11:57:41	nan	nan	nan	89.2453	25.3787	89.1481	43.5191	0	0	25.2986	-16000	0	15.3859	246
DATA	1620291462	1624107	994	256	2021-05-06	11:57:42	nan	nan	nan	89.2783	25.3978	89.1795	43.5191	0	0	25.3194	-16000	0	15.3859	  4
DATA	1620291463	1327037	998	256	2021-05-06	11:57:43	nan	nan	nan	89.2951	25.4174	89.1942	43.5191	0	0	25.3398	-16000	0	15.3843	247
DATA	1620291464	1327037	1002	256	2021-05-06	11:57:44	nan	nan	nan	89.3028	25.4367	89.2024	43.5191	0	0	25.3606	-16000	0	15.3843	  2
DATA	1620291465	1327037	1006	256	2021-05-06	11:57:45	nan	nan	nan	89.3065	25.4561	89.2057	43.5191	0	0	25.3819	-16000	0	15.3839	 22
DATA	1620291466	1327037	1010	256	2021-05-06	11:57:46	nan	nan	nan	89.3077	25.4757	89.2073	43.5191	0	0	25.4022	-16000	0	15.3836	 11
DATA	1620291467	1327037	1014	256	2021-05-06	11:57:47	nan	nan	nan	89.309	25.4948	89.2089	43.5191	0	0	25.4232	-16000	0	15.3828	233
DATA	1620291468	1327037	1018	256	2021-05-06	11:57:48	nan	nan	nan	89.3102	25.5128	89.2077	43.5191	0	0	25.4417	-16000	0	15.3836	 17
DATA	1620291469	1327037	1022	256	2021-05-06	11:57:49	nan	nan	nan	89.311	25.5324	89.2098	43.5191	0	0	25.4623	-16000	0	15.3832	217
DATA	1620291470	1035928	1026	256	2021-05-06	11:57:50	nan	nan	nan	89.311	25.5526	89.2094	43.5191	0	0	25.4829	-16000	0	15.3828	223
DATA	1620291471	1035928	1030	256	2021-05-06	11:57:51	nan	nan	nan	89.3114	25.5715	89.2098	43.5191	0	0	25.5034	-16000	0	15.382	209
DATA	1620291472	1035928	1034	256	2021-05-06	11:57:52	nan	nan	nan	89.3122	25.5911	89.2102	43.5191	0	0	25.524	-16000	0	15.382	149
DATA	1620291473	1035928	1038	256	2021-05-06	11:57:53	nan	nan	nan	89.311	25.6105	89.2098	43.5191	0	0	25.5449	-16000	0	15.3816	226
DATA	1620291474	1035928	1042	256	2021-05-06	11:57:54	nan	nan	nan	89.3122	25.6299	89.2102	43.5191	0	0	25.566	-16000	0	15.3808	222
DATA	1620291475	1035928	1046	256	2021-05-06	11:57:55	nan	nan	nan	89.3126	25.6494	89.2098	43.5191	0	0	25.5864	-16000	0	15.3808	 41
DATA	1620291476	1035928	1050	256	2021-05-06	11:57:56	nan	nan	nan	89.3126	25.6681	89.2098	43.5191	0	0	25.6059	-16000	0	15.3804	 29
DATA	1620291477	1035928	1054	256	2021-05-06	11:57:57	nan	nan	nan	89.3114	25.6863	89.2098	43.5191	0	0	25.6255	-16000	0	15.3788	 43
DATA	1620291478	730037	1058	256	2021-05-06	11:57:58	nan	nan	nan	89.3114	25.7061	89.2098	43.5191	0	0	25.6459	-16000	0	15.3781	239
DATA	1620291479	730037	1062	256	2021-05-06	11:57:59	nan	nan	nan	89.3106	25.7263	89.2081	43.5191	0	0	25.6663	-16000	0	15.3781	230
DATA	1620291480	730037	1066	256	2021-05-06	11:58:00	nan	nan	nan	89.311	25.7451	89.2081	43.5191	0	0	25.6868	-16000	0	15.3773	167
DATA	1620291481	730037	1070	256	2021-05-06	11:58:01	nan	nan	nan	89.311	25.7648	89.2081	43.5191	0	0	25.7072	-16000	0	15.3769	165
DATA	1620291482	730037	1074	256	2021-05-06	11:58:02	nan	nan	nan	89.3106	25.7844	89.2081	43.5191	0	0	25.7283	-16000	0	15.3765	222
DATA	1620291483	730037	1078	256	2021-05-06	11:58:03	nan	nan	nan	89.3098	25.8034	89.2081	43.5191	0	0	25.7487	-16000	0	15.3757	237
DATA	1620291484	730037	1082	256	2021-05-06	11:58:04	nan	nan	nan	89.3102	25.8221	89.2073	43.5191	0	0	25.7684	-16000	0	15.3757	218
DATA	1620291485	431060	1086	256	2021-05-06	11:58:05	nan	nan	nan	89.3094	25.8408	89.2065	43.5191	0	0	25.7876	-16000	0	15.3757	239
DATA	1620291486	431060	1090	256	2021-05-06	11:58:06	nan	nan	nan	89.309	25.8601	89.2073	43.5191	0	0	25.8081	-16000	0	15.3757	167
DATA	1620291487	431060	1094	256	2021-05-06	11:58:07	nan	nan	nan	89.3102	25.8794	89.2081	43.5191	0	0	25.8283	-16000	0	15.3757	231
DATA	1620291488	431060	1098	256	2021-05-06	11:58:08	nan	nan	nan	89.3094	25.8996	89.2069	43.5191	0	0	25.8488	-16000	0	15.3745	  5
DATA	1620291489	431060	1102	256	2021-05-06	11:58:09	nan	nan	nan	89.309	25.9191	89.2065	43.5191	0	0	25.8692	-16000	0	15.3745	178
DATA	1620291490	431060	1106	256	2021-05-06	11:58:10	nan	nan	nan	89.3086	25.9385	89.2065	43.5191	0	0	25.8899	-16000	0	15.3741	229
DATA	1620291491	431060	1110	256	2021-05-06	11:58:11	nan	nan	nan	89.3086	25.9576	89.2077	43.5191	0	0	25.9106	-16000	0	15.3734	215
DATA	1620291492	431060	1114	256	2021-05-06	11:58:12	nan	nan	nan	89.309	25.9771	89.2073	43.5191	0	0	25.9309	-16000	0	15.373	114
DATA	1620291493	133991	1118	256	2021-05-06	11:58:13	nan	nan	nan	89.309	25.9954	89.2069	43.5191	0	0	25.9504	-16000	0	15.3726	190
DATA	1620291494	133991	1122	256	2021-05-06	11:58:14	nan	nan	nan	89.309	26.0141	89.2069	43.5191	0	0	25.9699	-16000	0	15.3718	183
DATA	1620291495	133991	1126	256	2021-05-06	11:58:15	nan	nan	nan	89.3098	26.0336	89.2073	43.5191	0	0	25.9901	-16000	0	15.3714	228
DATA	1620291496	133991	1130	256	2021-05-06	11:58:16	nan	nan	nan	89.309	26.0532	89.2081	43.5191	0	0	26.0104	-16000	0	15.3702	150
DATA	1620291497	133991	1134	256	2021-05-06	11:58:17	nan	nan	nan	89.311	26.0732	89.2089	43.5191	0	0	26.0306	-16000	0	15.3702	163
DATA	1620291498	133991	1138	256	2021-05-06	11:58:18	nan	nan	nan	89.3106	26.0922	89.2081	43.5191	0	0	26.0509	-16000	0	15.3698	234
DATA	1620291499	133991	1142	256	2021-05-06	11:58:19	nan	nan	nan	89.3114	26.1117	89.2081	43.5191	0	0	26.0719	-16000	0	15.3694	226
DATA	1620291500	249841928	1147	256	2021-05-06	11:58:20	nan	nan	nan	89.311	26.1429	89.2081	43.5191	0	0	26.1033	-16000	0	15.3671	 54
DATA	1620291501	249841928	1151	256	2021-05-06	11:58:21	nan	nan	nan	89.3114	26.1541	89.2089	43.5191	0	0	26.1165	-16000	0	15.3698	121
DATA	1620291502	249841928	1155	256	2021-05-06	11:58:22	nan	nan	nan	89.3118	26.1729	89.2098	43.5191	0	0	26.1358	-16000	0	15.3683	137
DATA	1620291503	249841928	1159	256	2021-05-06	11:58:23	nan	nan	nan	89.3122	26.1924	89.2098	43.5191	0	0	26.156	-16000	0	15.3679	 87
DATA	1620291504	249841928	1163	256	2021-05-06	11:58:24	nan	nan	nan	89.313	26.2115	89.2102	43.5191	0	0	26.1763	-16000	0	15.3679	 67
DATA	1620291505	249841928	1167	256	2021-05-06	11:58:25	nan	nan	nan	89.3118	26.2311	89.2102	43.5191	0	0	26.1964	-16000	0	15.3675	124
DATA	1620291506	249841928	1171	256	2021-05-06	11:58:26	nan	nan	nan	89.3118	26.2509	89.2102	43.5191	0	0	26.2165	-16000	0	15.3663	121
DATA	1620291507	249536037	1175	256	2021-05-06	11:58:27	nan	nan	nan	89.3122	26.2705	89.2102	43.5191	0	0	26.2375	-16000	0	15.3663	115
DATA	1620291508	249536037	1179	256	2021-05-06	11:58:28	nan	nan	nan	89.311	26.2898	89.2094	43.5191	0	0	26.2576	-16000	0	15.3663	 96
DATA	1620291509	249536037	1183	256	2021-05-06	11:58:29	nan	nan	nan	89.311	26.3089	89.2089	43.5191	0	0	26.2777	-16000	0	15.3651	 90
DATA	1620291510	249536037	1187	256	2021-05-06	11:58:30	nan	nan	nan	89.3102	26.3267	89.2085	43.5191	0	0	26.2963	-16000	0	15.3643	119
DATA	1620291511	249536037	1191	256	2021-05-06	11:58:31	nan	nan	nan	89.3106	26.3461	89.2085	43.5191	0	0	26.3163	-16000	0	15.3639	114
DATA	1620291512	249536037	1195	256	2021-05-06	11:58:32	nan	nan	nan	89.3118	26.3655	89.2089	43.5191	0	0	26.3364	-16000	0	15.3635	131
DATA	1620291513	249536037	1199	256	2021-05-06	11:58:33	nan	nan	nan	89.3098	26.3848	89.2089	43.5191	0	0	26.3565	-16000	0	15.3635	151
DATA	1620291514	249536037	1203	256	2021-05-06	11:58:34	nan	nan	nan	89.3106	26.4044	89.2094	43.5191	0	0	26.3767	-16000	0	15.3632	115
DATA	1620291515	249243974	1207	256	2021-05-06	11:58:35	nan	nan	nan	89.311	26.4241	89.2094	43.5191	0	0	26.397	-16000	0	15.3628	 25
DATA	1620291516	249243974	1211	256	2021-05-06	11:58:36	nan	nan	nan	89.311	26.4434	89.2081	43.5191	0	0	26.4176	-16000	0	15.362	 13
DATA	1620291517	249243974	1215	256	2021-05-06	11:58:37	nan	nan	nan	89.3118	26.4626	89.2094	43.5191	0	0	26.4379	-16000	0	15.362	 87
DATA	1620291518	249243974	1219	256	2021-05-06	11:58:38	nan	nan	nan	89.3118	26.481	89.2098	43.5191	0	0	26.4569	-16000	0	15.362	 45
DATA	1620291519	249243974	1223	256	2021-05-06	11:58:39	nan	nan	nan	89.3122	26.4998	89.2098	43.5191	0	0	26.476	-16000	0	15.3612	 96
DATA	1620291520	249243974	1227	256	2021-05-06	11:58:40	nan	nan	nan	89.313	26.5192	89.2098	43.5191	0	0	26.4961	-16000	0	15.36	230
DATA	1620291521	249243974	1231	256	2021-05-06	11:58:41	nan	nan	nan	89.3122	26.5381	89.2102	43.5191	0	0	26.5162	-16000	0	15.36	  0
DATA	1620291522	248935937	1235	256	2021-05-06	11:58:42	nan	nan	nan	89.313	26.5575	89.2106	43.5191	0	0	26.5362	-16000	0	15.36	230
DATA	1620291523	248935937	1239	256	2021-05-06	11:58:43	nan	nan	nan	89.313	26.5774	89.2098	43.5191	0	0	26.5561	-16000	0	15.3596	102
DATA	1620291524	248935937	1243	256	2021-05-06	11:58:44	nan	nan	nan	89.3135	26.5969	89.2114	43.5191	0	0	26.5769	-16000	0	15.3584	154
DATA	1620291525	248935937	1247	256	2021-05-06	11:58:45	nan	nan	nan	89.3139	26.6165	89.2114	43.5191	0	0	26.5969	-16000	0	15.3584	155
DATA	1620291526	248935937	1251	256	2021-05-06	11:58:46	nan	nan	nan	89.3126	26.6349	89.2106	43.5191	0	0	26.6163	-16000	0	15.3569	143
DATA	1620291527	248935937	1255	256	2021-05-06	11:58:47	nan	nan	nan	89.3135	26.6531	89.211	43.5191	0	0	26.6354	-16000	0	15.3565	 87
DATA	1620291528	248935937	1259	256	2021-05-06	11:58:48	nan	nan	nan	89.3135	26.6726	89.211	43.5191	0	0	26.6553	-16000	0	15.3565	100
DATA	1620291529	248935937	1263	256	2021-05-06	11:58:49	nan	nan	nan	89.3135	26.692	89.2118	43.5191	0	0	26.6751	-16000	0	15.3561	 97
DATA	1620291530	248644113	1267	256	2021-05-06	11:58:50	nan	nan	nan	89.313	26.7114	89.2114	43.5191	0	0	26.6953	-16000	0	15.3557	 64
DATA	1620291531	248644113	1271	256	2021-05-06	11:58:51	nan	nan	nan	89.3135	26.7303	89.2114	43.5191	0	0	26.7154	-16000	0	15.3553	104
DATA	1620291532	248644113	1275	256	2021-05-06	11:58:52	nan	nan	nan	89.3139	26.7501	89.2118	43.5191	0	0	26.7351	-16000	0	15.3549	122
DATA	1620291533	248644113	1279	256	2021-05-06	11:58:53	nan	nan	nan	89.3139	26.7697	89.211	43.5191	0	0	26.7558	-16000	0	15.3545	 93
DATA	1620291534	248644113	1283	256	2021-05-06	11:58:54	nan	nan	nan	89.3139	26.7892	89.211	43.5191	0	0	26.7757	-16000	0	15.3537	 89
DATA	1620291535	248644113	1287	256	2021-05-06	11:58:55	nan	nan	nan	89.3139	26.8075	89.2118	43.5191	0	0	26.7947	-16000	0	15.3541	141
DATA	1620291536	248644113	1291	256	2021-05-06	11:58:56	nan	nan	nan	89.3139	26.8257	89.2114	43.5191	0	0	26.814	-16000	0	15.3537	 79
